,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,0
0,0.4950819672131148,0.4060537755594912,0.5933333333333333,0.7398309561542525,0.3825164224355735,0.21909579513120453,0.5180272108843537,0.21848739495798325,0.5297741273100617,0.9131989596879064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1,0.5449648711943794,0.573337626791177,0.44179487179487176,0.3436344426835711,0.2809499747347145,0.3784381915902624,0.7649659863945577,0.42797118847539023,0.5462012320328542,0.2708062418725618,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
2,0.5269320843091335,0.30639188536467554,0.43256410256410255,0.6262546222926573,0.7036382011116726,0.5842554536832121,0.6408163265306122,0.3835534213685475,0.4065708418891171,0.3036410923276983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
3,0.26814988290398134,0.24714216712284656,0.5397435897435897,0.815636555731643,0.5679636179888833,0.7755295605437875,0.6942176870748298,0.29351740696278517,0.4746748802190281,0.26235370611183356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8
4,0.2962529274004684,0.592819191756561,0.7523076923076922,0.37189646064447973,0.5482566953006569,0.5134366108125198,0.488095238095238,0.5921368547418968,0.3340177960301164,0.36898569570871265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4
5,0.5220140515222482,0.2671067460956368,0.612051282051282,0.46777601690438464,0.37064173825164226,0.6168194751817895,0.41904761904761895,0.645858343337335,0.7700205338809035,0.657997399219766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
6,0.5637002341920375,0.3474480759942038,0.7028205128205128,0.45958795562599053,0.3721576553815058,0.5343028770154916,0.4938775510204081,0.5915366146458585,0.6406570841889118,0.5360858257477243,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
7,0.5402810304449649,0.6243761069071003,0.34974358974358977,0.37585842577918654,0.5553309752400202,0.4710717673095163,0.5948979591836734,0.2518007202881153,0.2731006160164271,0.7906371911573473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6
8,0.8004683840749415,0.3319916277572049,0.4482051282051282,0.26756471209720023,0.48408287013643253,0.36832121403730633,0.3857142857142856,0.5693277310924371,0.6194387405886379,0.46456436931079326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
9,0.6021077283372365,0.39591048140396073,0.6092307692307692,0.5995773903856313,0.5439615967660435,0.15238697439140053,0.3782312925170067,0.41296518607442984,0.47159479808350446,0.8000650195058518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
10,0.5032786885245902,0.23957494767348253,0.3630769230769231,0.6524035921817222,0.4477008590197069,0.8934555801454316,0.451360544217687,0.6269507803121249,0.4295003422313484,0.448959687906372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
