,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0
0,0.39,0.82,0.68,1.0,1.0,0.86,0.72,0.61,0.91,0.44,0.83,0.15,0.41,0.0,0.0,0.14,3
1,0.33,0.7,0.46,1.0,0.59,0.8,0.34,0.48,0.01,0.21,0.0,0.02,0.5,0.0,1.0,0.06,2
2,0.84,0.7,0.94,1.0,0.48,0.9,0.6,0.66,1.0,0.68,0.78,0.32,0.47,0.0,0.0,0.02,9
3,0.05,0.68,0.45,1.0,0.87,0.83,0.55,0.45,0.1,0.13,0.0,0.12,0.57,0.0,1.0,0.09,2
4,0.42,0.97,0.0,0.75,0.84,0.73,0.51,1.0,0.13,0.86,1.0,0.73,0.71,0.34,0.18,0.0,9
5,1.0,1.0,0.6,0.86,0.26,0.58,0.0,0.28,0.16,0.0,0.73,0.09,0.56,0.31,0.03,0.16,6
6,1.0,1.0,0.54,0.92,0.19,0.77,0.12,0.53,0.58,0.56,0.73,0.27,0.43,0.01,0.0,0.0,5
7,0.18,0.61,0.51,0.37,0.44,0.0,0.0,0.13,0.33,0.48,0.84,0.79,1.0,1.0,0.35,0.75,8
8,0.12,0.91,0.55,0.98,1.0,1.0,1.0,0.83,0.67,0.64,0.54,0.39,0.37,0.14,0.0,0.0,3
9,1.0,1.0,0.56,0.8,0.23,0.54,0.0,0.25,0.19,0.0,0.77,0.05,0.7,0.22,0.11,0.16,6
10,0.0,0.97,0.11,1.0,0.62,0.98,1.0,0.85,0.94,0.62,0.72,0.42,0.48,0.21,0.44,0.0,7
11,1.0,0.88,0.54,0.76,0.12,0.8,0.46,1.0,0.79,0.84,0.53,0.54,0.2,0.28,0.0,0.0,9
12,0.0,0.95,0.43,1.0,0.89,0.94,0.73,0.51,0.62,0.06,0.47,0.0,0.51,0.35,1.0,0.38,7
13,0.25,0.86,0.59,1.0,0.77,0.81,0.54,0.57,1.0,0.42,0.89,0.16,0.4,0.0,0.0,0.18,3
14,1.0,1.0,0.52,0.98,0.19,0.69,0.0,0.34,0.1,0.0,0.58,0.08,0.54,0.41,0.16,0.29,6
15,1.0,0.98,0.67,1.0,0.29,0.76,0.02,0.44,0.0,0.08,0.45,0.0,0.54,0.32,0.11,0.5,6
16,0.25,1.0,0.06,0.7,0.0,0.38,0.56,0.34,0.97,0.53,1.0,0.7,0.9,0.35,0.84,0.0,4
17,0.61,0.94,0.57,1.0,0.15,0.68,0.0,0.32,0.28,0.0,1.0,0.07,0.65,0.34,0.33,0.14,6
18,0.4,0.94,0.0,0.65,0.51,0.39,0.51,0.0,0.11,0.15,0.05,0.63,0.35,0.93,1.0,1.0,5
19,0.0,0.29,0.32,0.52,0.68,0.76,1.0,1.0,0.95,0.76,0.89,0.5,0.78,0.25,0.76,0.0,1
20,0.44,0.86,0.14,0.77,0.0,0.34,0.28,0.01,0.7,0.0,1.0,0.33,0.85,0.76,0.48,1.0,0
21,0.0,0.4,0.38,0.6,0.74,0.8,1.0,1.0,0.76,0.76,0.55,0.5,0.38,0.25,0.22,0.0,1
22,0.35,0.93,0.02,0.69,0.0,0.26,0.36,0.0,0.79,0.02,1.0,0.39,0.81,0.77,0.42,1.0,0
23,0.35,0.77,0.44,1.0,1.0,0.99,0.71,0.69,0.8,0.39,0.9,0.07,0.33,0.0,0.0,0.24,3
24,0.12,0.97,0.56,1.0,0.97,0.87,1.0,0.63,0.95,0.39,0.82,0.1,0.41,0.0,0.0,0.12,3
25,0.38,0.85,0.6,1.0,0.58,0.72,0.33,0.45,0.0,0.24,0.15,0.1,0.58,0.0,1.0,0.1,2
26,0.24,1.0,0.0,0.81,0.19,0.52,0.82,0.49,1.0,0.77,0.8,0.66,0.67,0.33,0.59,0.0,4
27,0.0,0.53,0.26,0.84,0.32,1.0,0.33,0.65,0.36,0.29,0.03,0.0,0.06,0.02,1.0,0.06,1
28,0.0,0.0,0.35,0.08,0.69,0.31,0.93,0.62,1.0,1.0,0.69,1.0,0.57,0.64,0.64,0.26,9
29,0.09,0.65,0.43,0.98,0.52,1.0,0.49,0.6,0.6,0.21,0.0,0.0,0.12,0.04,1.0,0.06,1
30,1.0,0.71,0.44,0.7,0.53,1.0,0.85,0.86,0.86,0.51,0.9,0.16,0.5,0.0,0.0,0.19,9
31,0.55,0.83,1.0,1.0,0.93,0.83,0.82,0.56,0.84,0.28,0.71,0.02,0.0,0.0,0.73,0.03,1
32,0.44,0.89,0.62,0.48,0.61,0.0,0.0,0.06,0.35,0.47,1.0,0.72,0.81,1.0,0.14,0.84,8
33,0.34,0.78,0.66,1.0,1.0,0.87,0.67,0.59,0.85,0.49,0.89,0.19,0.47,0.0,0.0,0.05,3
34,0.0,0.75,0.21,1.0,0.52,0.81,0.46,0.44,0.17,0.18,0.28,0.24,0.65,0.12,1.0,0.0,2
35,0.19,0.82,0.16,0.48,0.45,0.18,0.11,0.0,0.0,0.44,0.18,0.84,0.58,1.0,1.0,0.95,5
36,0.44,0.93,0.0,1.0,0.32,0.6,0.85,0.27,0.61,0.0,0.41,0.36,1.0,0.65,0.72,0.88,8
37,0.06,0.95,0.53,1.0,0.72,0.68,0.63,0.33,0.43,0.0,0.0,0.2,0.43,0.4,1.0,0.48,7
38,0.0,0.89,0.09,0.71,0.41,0.41,0.28,0.0,0.2,0.24,0.23,0.69,0.53,0.95,1.0,1.0,5
39,1.0,1.0,0.31,0.89,0.36,0.55,0.7,0.22,0.23,0.0,0.0,0.28,0.43,0.58,0.86,0.89,8
40,0.0,0.86,0.26,1.0,0.55,0.96,0.57,0.68,0.45,0.41,0.42,0.12,0.68,0.01,1.0,0.0,2
41,1.0,1.0,0.41,0.89,0.08,0.59,0.02,0.23,0.46,0.0,0.88,0.23,0.43,0.43,0.0,0.24,6
42,0.03,0.51,0.38,0.84,0.99,1.0,1.0,0.63,0.57,0.33,0.0,0.1,0.12,0.0,0.82,0.01,2
43,0.0,0.73,0.26,1.0,0.56,0.72,0.4,0.31,0.03,0.1,0.19,0.22,0.63,0.13,1.0,0.0,2
44,0.0,0.33,0.35,0.52,0.67,0.75,0.97,1.0,1.0,0.9,0.83,0.61,0.68,0.31,0.56,0.0,1
45,0.38,0.73,0.05,0.64,0.0,0.15,0.53,0.0,0.98,0.34,1.0,0.83,0.47,1.0,0.2,0.6,0
46,0.75,1.0,0.0,0.89,0.7,0.61,1.0,0.26,0.32,0.0,0.07,0.31,0.63,0.63,0.95,0.99,8
47,0.25,0.93,0.05,0.74,0.07,0.29,0.48,0.0,0.94,0.27,1.0,0.72,0.55,1.0,0.0,0.82,0
48,0.53,0.62,0.7,0.73,0.77,1.0,0.7,0.75,0.63,0.48,0.35,0.22,0.0,0.05,1.0,0.0,1
49,0.36,0.9,0.34,0.65,0.77,0.32,0.4,0.0,0.13,0.3,0.0,0.72,0.24,1.0,1.0,0.93,5
50,0.14,0.81,0.0,0.41,0.34,0.0,0.87,0.03,1.0,0.56,0.7,1.0,0.2,0.99,0.07,0.49,0
51,0.76,0.82,0.34,0.77,0.0,0.84,0.55,1.0,1.0,0.85,0.77,0.52,0.38,0.25,0.03,0.0,9
52,0.23,0.9,0.43,0.48,0.38,0.0,0.05,0.03,0.0,0.56,0.23,0.86,0.6,0.98,1.0,1.0,5
53,0.0,0.04,0.74,0.29,1.0,0.62,0.88,0.95,0.74,1.0,0.74,0.67,0.74,0.33,0.76,0.0,1
54,0.0,0.81,0.16,0.59,0.74,0.39,0.65,0.0,0.08,0.06,0.04,0.5,0.33,0.88,1.0,1.0,5
55,0.66,0.82,0.15,0.81,0.25,0.36,0.52,0.0,0.0,0.12,0.52,0.55,1.0,1.0,0.35,0.76,8
56,0.39,0.96,0.57,0.59,1.0,0.94,0.34,1.0,0.61,0.66,0.78,0.66,0.71,0.15,0.0,0.0,9
57,0.08,0.85,0.46,1.0,0.58,0.73,0.36,0.42,0.05,0.15,0.0,0.0,0.5,0.0,1.0,0.02,2
58,0.0,0.38,0.32,0.51,0.64,0.75,0.93,1.0,1.0,0.97,0.91,0.64,0.83,0.32,0.75,0.0,1
59,0.36,0.77,0.77,1.0,0.71,0.76,0.55,0.33,0.43,0.0,0.0,0.14,0.5,0.16,1.0,0.17,1
60,1.0,0.88,0.69,1.0,0.34,0.82,0.08,0.56,0.0,0.23,0.26,0.0,0.5,0.22,0.22,0.42,6
