Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Speaker_Number_Andrew,Speaker_Number_Bill,Speaker_Number_David,Speaker_Number_Jo,Speaker_Number_Kate,Speaker_Number_Mark,Speaker_Number_Mike,Speaker_Number_Nick,Speaker_Number_Penny,Speaker_Number_Rich,Speaker_Number_Rose,Speaker_Number_Sarah,Speaker_Number_Sue,Speaker_Number_Tim,Speaker_Number_Wendy,Sex_Female,Sex_Male,y_true
0.7175644028103045,0.4614051669817265,0.5441551812149056,0.35050184891706293,0.488377968671046,0.35482846251588307,0.5724489795918366,0.36314525810324133,0.4608017027314651,0.4152367879203844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.44824355971896956,0.6543793320730938,0.41551812149055645,0.2926571579503434,0.2796867104598282,0.514294790343075,0.6207482993197277,0.6446578631452582,0.38488825824760553,0.29375428963623884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
0.250351288056206,0.7448015122873346,0.4680959673302706,0.4437400950871633,0.38630621526023246,0.5127064803049555,0.7142857142857142,0.5441176470588236,0.5303299042213552,0.4076870281400138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
0.5880562060889929,0.6465028355387523,0.5354772843287392,0.3806127839408347,0.2953511874684184,0.400571791613723,0.46564625850340124,0.5438175270108044,0.6321390564029798,0.3407687028140014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5
0.5901639344262295,0.5332388153749212,0.3624298111281266,0.41811938721605924,0.3734209196563921,0.397712833545108,0.5170068027210883,0.5846338535414166,0.39553032990422143,0.4207275223061085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6
0.35386416861826697,0.490705734089477,0.46248085758039814,0.48864236661384053,0.44062657908034364,0.5435196950444727,0.5826530612244897,0.5663265306122449,0.3320326356864136,0.3809196980096088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
0.2758782201405152,0.8419974795211089,0.48519652884124553,0.4057052297939779,0.17180394138453764,0.45775095298602286,0.5897959183673468,0.6014405762304923,0.7424618659098972,0.4159231297185999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
0.07751756440281032,0.6833648393194707,0.6500765696784073,0.48679344955097736,0.39211723092470946,0.54574332909784,0.6078231292517006,0.41356542617046826,0.6051791415395531,0.6736444749485244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10
0.7524590163934426,0.43651543793320735,0.37825421133231246,0.5092445853143159,0.22511369378473978,0.3872299872935197,0.6156462585034013,0.4333733493397359,0.45902802412202914,0.35277968428277284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6128805620608899,0.2985192186515438,0.5602348136804493,0.5097728473322769,0.6030823648307226,0.6432655654383735,0.40816326530612235,0.4663865546218488,0.4544164597374956,0.3459162663006177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.5257611241217798,0.3045053560176434,0.364982133741705,0.7313787638668781,0.5757958564931783,0.7166454891994918,0.5897959183673468,0.6659663865546219,0.4125576445548067,0.30233356211393275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
0.49625292740046834,0.6754883427851291,0.5564063297600816,0.36793449550977286,0.2958564931783729,0.3227445997458704,0.4455782312925169,0.4981992797118848,0.912025540971976,0.4893617021276596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
0.2599531615925059,0.6480781348456206,0.43006636038795304,0.3885367142102483,0.3521980798383022,0.6750317662007623,0.47346938775510194,0.5210084033613446,0.5895707697765166,0.3112560054907344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
0.550351288056206,0.5300882167611847,0.5298621745788668,0.25647120972002113,0.37493683678625567,0.36149936467598476,0.8006802721088434,0.4192677070828332,0.4015608371763037,0.4344543582704187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
0.5812646370023419,0.4519533711405167,0.5964777947932619,0.416270470153196,0.5411824153612936,0.3805590851334181,0.5510204081632653,0.3766506602641057,0.6310748492373183,0.29032258064516125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6
0.3716627634660421,0.24873976055450536,0.4540581929555896,0.8365029054410988,0.488377968671046,0.7928843710292249,0.42993197278911555,0.5564225690276111,0.3675062078751331,0.2316403568977351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8
0.1733021077283372,0.7035286704473851,0.5936702399183257,0.4030639197041733,0.45477513895907024,0.38977128335451083,0.4544217687074829,0.6638655462184875,0.3181979425328131,0.20075497597803704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10
0.48220140515222476,0.2142407057340895,0.5518121490556407,0.6014263074484945,0.8112683173319859,0.5,0.3452380952380951,0.38655462184873957,0.28095069173465775,0.6866849691146192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
0.2960187353629977,0.5318210459987398,0.712608473711077,0.4941891178024301,0.34411318847902983,0.5902160101651842,0.3125850340136054,0.6104441776710685,0.694572543455126,0.6132463967055595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
0.5915690866510539,0.511184625078765,0.4160285860132721,0.3808769149498151,0.376200101061142,0.4145489199491741,0.5714285714285713,0.43577430972388964,0.49485633203263574,0.40322580645161293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
0.4971896955503513,0.4195022054190296,0.6470137825421133,0.31510829371368204,0.45426983324911574,0.5498729351969505,0.538095238095238,0.365546218487395,0.6080170273146507,0.4749485243651339,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
0.4271662763466042,0.718336483931947,0.444104134762634,0.1875330163761226,0.3100050530570995,0.5438373570520966,0.820408163265306,0.5261104441776712,0.4100744945015964,0.3026767330130405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9
0.6086651053864168,0.4217076244486453,0.4127105666156202,0.49630216587427367,0.4242041435068216,0.31543837357052096,0.5023809523809523,0.1911764705882353,0.45370698829372125,0.5507892930679479,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.7028103044496488,0.30482041587901704,0.48647269014803474,0.6730058108821977,0.5975240020212228,0.2843074968233799,0.310204081632653,0.27821128451380556,0.4565448740688188,0.7120796156485931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.30257611241217797,0.6063327032136105,0.7549770290964778,0.3552562070787111,0.5267812026275897,0.5403430749682339,0.479251700680272,0.5717286914765907,0.3934019155728982,0.3359643102264928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4
0.5262295081967213,0.6435097668557026,0.29862174578866774,0.45773903856312737,0.34007074279939364,0.6956797966963151,0.5659863945578231,0.2776110444177671,0.3320326356864136,0.6901166781056967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5
0.5098360655737706,0.0,0.701888718734048,0.7739038563127312,0.7041435068216271,0.7760482846251588,0.3999999999999999,0.24759903961584637,0.30968428520752045,0.6983527796842829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8
0.2817330210772834,0.5379647132955261,0.5888208269525268,0.6471209720021132,0.7112177867609903,0.4869758576874206,0.22380952380952374,0.32773109243697485,0.19404043987229513,0.3325326012354152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10
0.7414519906323185,0.32971014492753625,0.26212353241449726,0.5443740095087164,0.3602829711975746,0.37261753494282085,0.4931972789115645,0.6260504201680673,0.371053565094005,0.5164722031571723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.531615925058548,0.3125393824826717,0.4165390505359878,0.61040676175383,0.6978271854471956,0.5543202033036849,0.6812925170068026,0.3910564225690277,0.45086910251862367,0.3191489361702128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
0.26791569086651057,0.8163201008191556,0.6181725370086779,0.27231907025884844,0.24355735219807984,0.28144853875476494,0.695578231292517,0.6890756302521008,0.5828307910606598,0.4567604667124228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9
0.13911007025761135,0.678481411468179,0.40275650842266464,0.5316957210776545,0.45123799898938854,0.4628335451080051,0.6227891156462584,0.546218487394958,0.7424618659098972,0.32944406314344543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10
0.48149882903981267,0.29725897920604916,0.5620214395099541,0.7120972002113048,0.7602324406265791,0.3678526048284625,0.31054421768707474,0.4081632653061225,0.3891450869102519,0.8266986959505835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
0.49484777517564404,0.598456206679269,0.5541092394078612,0.28711040676175387,0.264022233451238,0.3513341804320203,0.6741496598639455,0.6422569027611045,0.23483504788932252,0.27831159917638987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
0.5400468384074942,0.5647448015122873,0.4668198060234814,0.37797147385103014,0.2541687721071248,0.3402160101651842,0.6816326530612244,0.5333133253301321,0.5164952110677545,0.28894989704873025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
0.5861826697892272,0.6039697542533081,0.5227156712608474,0.45773903856312737,0.4494694290045478,0.3970775095298602,0.5537414965986394,0.3769507803121249,0.4182334161050018,0.6389842141386411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6
0.36299765807962525,0.4042218021424071,0.5242470648289944,0.46196513470681466,0.5621526023244062,0.3761118170266836,0.6064625850340135,0.6614645858343338,0.4249733948208585,0.346945778997941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
0.38056206088992983,0.14083175803402648,0.5431342521694742,0.717379820390914,0.9383527033855483,0.5752858958068615,0.5840136054421767,0.13865546218487398,0.40510819439517565,0.5888812628689087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8
0.2974238875878221,0.7288909892879647,0.7588055130168453,0.23851030110935026,0.254421424962102,0.29288437102922493,0.6238095238095237,0.6014405762304923,0.5445193330968429,0.7433081674673989,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
0.4070257611241218,0.5437933207309389,0.42547217968351203,0.558637083993661,0.10535624052551795,0.5082592121982211,0.6663265306122448,0.4933973589435775,0.7233061369279887,0.42930679478380235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
0.4548009367681499,0.5927851291745432,0.44078611536498213,0.4651347068145801,0.5141485598787267,0.3980304955527319,0.43095238095238086,0.46068427370948384,0.38666193685704153,0.5243651338366507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7
0.48571428571428577,0.212822936357908,0.3394589076059214,0.7918647649234021,0.588933804951996,0.863722998729352,0.580612244897959,0.59093637454982,0.20574671869457262,0.3030199039121483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8
0.1913348946135831,0.3837429111531191,0.6748340990301174,0.5327522451135764,0.4340576048509348,0.690279542566709,0.4401360544217686,0.615546218487395,0.7307555870876198,0.5538778311599177,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10
0.5437939110070258,0.19454946439823567,0.5086778968861665,0.5620707871104068,0.8163213744315312,0.579415501905972,0.3816326530612244,0.41716686674669873,0.2688896771904931,0.6431022649279342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
0.5646370023419204,0.6116887208569628,0.19423175089331296,0.3816693079767565,0.29964628600303184,0.590851334180432,0.5877551020408163,0.40126050420168075,0.5136573252926571,0.4406314344543583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5
0.5962529274004684,0.3223062381852552,0.37723328228688113,0.717379820390914,0.6099039919151087,0.5324015247776366,0.3642857142857142,0.3310324129651861,0.31642426392337714,0.6606039807824298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
