Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Speaker_Number_Andrew,Speaker_Number_Bill,Speaker_Number_David,Speaker_Number_Jo,Speaker_Number_Kate,Speaker_Number_Mark,Speaker_Number_Mike,Speaker_Number_Nick,Speaker_Number_Penny,Speaker_Number_Rich,Speaker_Number_Rose,Speaker_Number_Sarah,Speaker_Number_Sue,Speaker_Number_Tim,Speaker_Number_Wendy,Sex_Female,Sex_Male,y_true
0.763231850117096,0.41957816776686524,0.28512820512820514,0.39989434759640785,0.49848408287013646,0.31805248182105594,0.5068027210884353,0.4888955582232894,0.5184804928131417,0.41287386215864763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.560655737704918,0.38721622927064886,0.3487179487179487,0.5589012150026413,0.6382011116725619,0.3926651912741068,0.6210884353741496,0.48379351740696286,0.3155373032169747,0.42295188556566976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.44824355971896956,0.6467557559169216,0.41743589743589743,0.2926571579503434,0.2796867104598282,0.5165981662978185,0.6207482993197277,0.6446578631452582,0.37132101300479126,0.3309492847854356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
0.250351288056206,0.7391724360006441,0.47025641025641024,0.4437400950871633,0.38630621526023246,0.5150173885551692,0.7142857142857142,0.5441176470588236,0.5116358658453115,0.43888166449934984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
0.5824355971896955,0.6657543068748994,0.4941025641025641,0.3518225039619652,0.29888832743810007,0.4375592791653493,0.49557823129251694,0.5081032412965187,0.6013004791238877,0.34135240572171655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5
0.5901639344262295,0.5229431653517953,0.36410256410256414,0.41811938721605924,0.3734209196563921,0.40056907998735375,0.5170068027210883,0.5846338535414166,0.3815879534565366,0.4512353706111834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6
0.35386416861826697,0.4794719046852359,0.4646153846153846,0.48864236661384053,0.44062657908034364,0.5456844767625671,0.5826530612244897,0.5663265306122449,0.3203285420944558,0.41352405721716523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
0.44473067915690867,0.058122685557881165,0.5084615384615384,0.7393026941362917,0.7546740778170793,0.6617135630730319,0.5982993197278911,0.48229291716686684,0.3073237508555784,0.29746423927178156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8
0.7456674473067915,0.5303493801320238,0.5615384615384615,0.3164289487585843,0.47018696311268315,0.2914954157445463,0.46292517006802714,0.3343337334933974,0.4551676933607119,0.6410923276983096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.6128805620608899,0.28304620834004185,0.5628205128205128,0.5097728473322769,0.6030823648307226,0.6449573190009484,0.40816326530612235,0.4663865546218488,0.43839835728952775,0.38036410923276986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.5437939110070258,0.17678312671067462,0.5110256410256411,0.5620707871104068,0.8163213744315312,0.5814100537464433,0.3816326530612244,0.41716686674669873,0.2594113620807666,0.6618985695708713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
0.5051522248243561,0.6828208018032523,0.5061538461538462,0.34970945589012153,0.296867104598282,0.35883654758141004,0.4312925170068026,0.5258103241296519,0.8572895277207393,0.44603381014304294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
0.2599531615925059,0.6403155691515054,0.43205128205128207,0.3885367142102483,0.3521980798383022,0.6765728738539362,0.47346938775510194,0.5210084033613446,0.5687885010266941,0.3475292587776333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
0.6168618266978922,0.5773627435195621,0.5402564102564102,0.41811938721605924,0.4338049519959576,0.3853936136579197,0.5874149659863944,0.41716686674669873,0.38466803559206025,0.5188556566970092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6
0.4494145199063232,0.6008694252133312,0.48948717948717946,0.483095615425251,0.4785245073269328,0.38792285804615867,0.44081632653061215,0.5192076830732293,0.36687200547570153,0.5393368010403121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7
0.3716627634660421,0.2321687328932539,0.45615384615384613,0.8365029054410988,0.488377968671046,0.7938665823585204,0.42993197278911555,0.5564225690276111,0.3545516769336071,0.2721066319895969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8
0.26791569086651057,0.8122685557881179,0.621025641025641,0.27231907025884844,0.24355735219807984,0.2848561492254189,0.695578231292517,0.6890756302521008,0.5622861054072553,0.48537061118335506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9
0.12131147540983611,0.6895829979069393,0.6028205128205129,0.5272054939249868,0.3527033855482567,0.5978501422699968,0.48741496598639444,0.38175270108043224,0.7700205338809035,0.4837451235370612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10
0.4611241217798595,0.44308484946063437,0.42512820512820515,0.7918647649234021,0.5601313794845881,0.28042997154600063,0.351360544217687,0.32472989195678276,0.37645448323066394,0.8728868660598179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
0.40960187353629973,0.6094026726775077,0.5230769230769231,0.37216059165346016,0.432289034866094,0.5067973442933924,0.7163265306122448,0.36644657863145264,0.5246406570841889,0.2867360208062419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
